,TARGET,PRODUCT,TARGET_ANGEL,PRODUCT_ANGEL,SAME_ANGEL,PRESENTATION TIME,IMAGE INTERVAL TIME,TRIALS INTERVAL TIME,TARGET_INVERTED,PRODUCT_INVERTED
96,00_detergent,01_detergent,1,2,False,800,400.0,1778.1191938525697,False,False
97,00_chocolate,09_chocolate,2,1,False,800,400.0,4473.022556572949,False,True
98,00_detergent,07_detergent,3,3,True,800,400.0,2588.6107123891047,True,False
99,00_detergent,01_detergent,1,3,False,800,400.0,4289.635439056989,False,False
100,00_detergent,06_detergent,2,2,True,800,400.0,4126.07376176262,True,False
101,00_detergent,07_detergent,2,2,True,800,400.0,2310.0282125135227,False,False
102,09_detergent,singleton,3,0,,800,,1163.652676888511,False,
103,00_detergent,07_detergent,2,1,False,800,400.0,3557.991617183535,False,False
104,00_chocolate,06_chocolate,3,2,False,800,400.0,1264.395363680002,False,False
105,07_chocolate,singleton,2,0,,800,,3935.650136430653,False,
106,00_chocolate,05_chocolate,3,1,False,800,400.0,2050.371487076767,False,False
107,06_detergent,singleton,3,0,,800,,931.4593788650302,False,
108,05_detergent,singleton,3,0,,800,,2582.473017666828,False,
109,00_detergent,03_detergent,1,2,False,800,400.0,3978.0016521911284,False,False
110,09_detergent,singleton,3,0,,800,,2148.8419288213663,False,
111,00_chocolate,07_chocolate,2,1,False,800,400.0,2321.7250723280104,False,False
112,03_detergent,singleton,3,0,,800,,3532.361269040308,False,
113,02_detergent,singleton,1,0,,800,,4513.8562343391495,False,
114,00_chocolate,07_chocolate,2,2,True,800,400.0,819.2935056932588,False,False
115,00_detergent,07_detergent,2,1,False,800,400.0,1276.5912761886134,False,False
116,06_detergent,singleton,1,0,,800,,2492.6145429909297,False,
117,04_chocolate,singleton,1,0,,800,,770.8664702987818,False,
118,07_detergent,singleton,3,0,,800,,1997.8795803740704,False,
119,06_chocolate,singleton,1,0,,800,,2230.514602579773,False,
120,00_detergent,04_detergent,3,1,False,800,400.0,2563.868657465629,False,False
121,00_chocolate,02_chocolate,1,3,False,800,400.0,2594.2965856466053,False,False
122,08_detergent,singleton,3,0,,800,,409.7756231665771,False,
123,07_detergent,singleton,2,0,,800,,3979.315667785389,False,
124,01_chocolate,singleton,2,0,,800,,1701.2528974343195,False,
125,04_chocolate,singleton,2,0,,800,,934.4071499819538,False,
126,02_chocolate,singleton,1,0,,800,,2980.3582565176666,False,
127,03_detergent,singleton,1,0,,800,,3244.7989880577816,False,
128,02_detergent,singleton,3,0,,800,,3327.780415142935,False,
129,03_detergent,singleton,1,0,,800,,3978.0016521911284,False,
130,03_detergent,singleton,1,0,,800,,2400.961513460001,False,
131,05_chocolate,singleton,3,0,,800,,2050.371487076767,False,
132,09_detergent,singleton,3,0,,800,,1568.4838654199111,False,
133,01_detergent,singleton,3,0,,800,,770.1663422438091,True,
134,02_detergent,singleton,1,0,,800,,4393.928150421065,True,
135,04_chocolate,singleton,2,0,,800,,1581.4472979670927,False,
136,08_detergent,singleton,2,0,,800,,2696.492480969049,False,
137,00_detergent,07_detergent,2,1,False,800,400.0,865.5862558151255,False,False
138,03_detergent,singleton,1,0,,800,,4820.501030583691,False,
139,08_detergent,singleton,2,0,,800,,2094.2408489506547,False,
140,08_detergent,singleton,2,0,,800,,2989.3350334652328,False,
141,06_chocolate,singleton,2,0,,800,,3168.7697764766385,False,
142,00_detergent,09_detergent,1,3,False,800,400.0,606.4075293808799,False,False
143,03_detergent,singleton,1,0,,800,,2245.7582199689086,False,
144,00_detergent,03_detergent,3,2,False,800,400.0,1580.297789540646,True,False
145,03_chocolate,singleton,1,0,,800,,674.8989860792217,False,
146,00_chocolate,09_chocolate,2,3,False,800,400.0,4787.262428746207,False,False
147,05_detergent,singleton,2,0,,800,,3444.4518256842975,False,
148,00_detergent,01_detergent,3,3,True,800,400.0,770.1663422438091,False,False
149,08_detergent,singleton,1,0,,800,,3930.6118070857137,False,
150,00_chocolate,03_chocolate,2,2,True,800,400.0,3796.5027984637877,False,False
151,00_chocolate,04_chocolate,3,3,True,800,400.0,3780.344760747053,False,False
152,02_chocolate,singleton,2,0,,800,,1811.7765483898647,False,
153,08_chocolate,singleton,1,0,,800,,961.3032925137758,False,
154,06_chocolate,singleton,3,0,,800,,2305.7696361015624,False,
155,09_chocolate,singleton,3,0,,800,,1137.282485664505,False,
156,00_detergent,09_detergent,2,2,True,800,400.0,3612.0846997189237,False,False
157,04_chocolate,singleton,3,0,,800,,3780.344760747053,False,
158,00_chocolate,04_chocolate,2,2,True,800,400.0,601.1449982970245,False,False
159,00_chocolate,08_chocolate,1,3,False,800,400.0,3052.293855018545,False,False
160,05_chocolate,singleton,1,0,,800,,3778.4114391255803,True,
161,06_chocolate,singleton,2,0,,800,,809.9951917804517,False,
162,05_chocolate,singleton,1,0,,800,,686.3891630551987,False,
163,00_chocolate,07_chocolate,3,1,False,800,400.0,1770.7026434086001,False,False
164,00_detergent,02_detergent,2,3,False,800,400.0,2257.131654580716,False,True
165,00_detergent,07_detergent,1,1,True,800,400.0,3392.3763965803023,False,False
166,00_detergent,09_detergent,3,2,False,800,400.0,4078.8451903508662,False,False
167,09_chocolate,singleton,2,0,,800,,2523.4359433404666,True,
168,00_chocolate,04_chocolate,1,2,False,800,400.0,770.8664702987818,True,False
169,00_detergent,06_detergent,3,2,False,800,400.0,2553.6644764325365,False,False
170,01_detergent,singleton,2,0,,800,,2591.376366863831,False,
171,00_chocolate,05_chocolate,3,1,False,800,400.0,4600.148819802256,False,False
172,00_detergent,09_detergent,1,3,False,800,400.0,2012.8526479965587,False,False
173,01_detergent,singleton,3,0,,800,,3871.5312008931073,False,
174,00_chocolate,08_chocolate,3,1,False,800,400.0,4351.099516736842,False,False
175,00_chocolate,02_chocolate,2,2,True,800,400.0,3236.2038363149168,False,False
176,04_detergent,singleton,3,0,,800,,2073.238919133159,False,
177,05_detergent,singleton,2,0,,800,,3000.4911898910455,False,
178,00_detergent,08_detergent,2,2,True,800,400.0,2752.1438871840705,False,False
179,05_chocolate,singleton,3,0,,800,,3010.028763365479,False,
180,04_detergent,singleton,2,0,,800,,4757.795584587544,False,
181,00_chocolate,06_chocolate,1,3,False,800,400.0,4693.313770346333,False,False
182,00_detergent,04_detergent,3,3,True,800,400.0,3064.3582436209977,True,False
183,00_chocolate,04_chocolate,1,3,False,800,400.0,2222.763706102798,False,False
184,00_chocolate,04_chocolate,2,1,False,800,400.0,934.4071499819538,False,False
185,05_detergent,singleton,2,0,,800,,2066.3351536253786,False,
186,03_detergent,singleton,3,0,,800,,1362.4897580384595,False,
187,06_chocolate,singleton,1,0,,800,,4391.330754284492,False,
188,08_detergent,singleton,2,0,,800,,1980.235756938087,False,
189,00_detergent,09_detergent,3,1,False,800,400.0,1568.4838654199111,False,False
190,00_detergent,02_detergent,1,1,True,800,400.0,4678.601233726522,True,False
191,00_detergent,03_detergent,2,2,True,800,400.0,4488.387417407512,True,False
192,05_detergent,singleton,1,0,,800,,2260.5927641996186,False,
193,00_chocolate,04_chocolate,2,3,False,800,400.0,1581.4472979670927,False,True
194,00_chocolate,09_chocolate,2,3,False,800,400.0,4761.390174280989,True,False
195,04_chocolate,singleton,3,0,,800,,2423.890162631191,False,
196,05_detergent,singleton,1,0,,800,,1280.4247511148471,False,
197,01_detergent,singleton,1,0,,800,,1072.6020173585507,False,
198,04_chocolate,singleton,3,0,,800,,443.16974581035936,False,
199,00_detergent,09_detergent,1,1,True,800,400.0,4229.942709941492,True,False
200,05_detergent,singleton,1,0,,800,,2958.101844466324,False,
201,00_chocolate,01_chocolate,3,2,False,800,400.0,2664.667936490045,False,False
202,00_detergent,03_detergent,2,3,False,800,400.0,942.1039451923341,False,False
203,09_chocolate,singleton,1,0,,800,,3367.438360889221,False,
204,00_chocolate,02_chocolate,2,2,True,800,400.0,1811.7765483898647,False,False
205,00_chocolate,08_chocolate,2,3,False,800,400.0,4597.4473381239,False,False
206,00_detergent,02_detergent,3,3,True,800,400.0,3453.605861811119,False,False
207,05_detergent,singleton,1,0,,800,,4702.786628109989,False,
208,00_chocolate,02_chocolate,2,2,True,800,400.0,4930.125452026203,False,False
209,06_chocolate,singleton,1,0,,800,,3130.6083073640875,False,
210,09_chocolate,singleton,3,0,,800,,4428.266216038888,False,
211,00_chocolate,06_chocolate,1,2,False,800,400.0,4007.265192579469,False,False
212,00_detergent,08_detergent,2,3,False,800,400.0,1980.235756938087,True,False
213,00_chocolate,01_chocolate,3,2,False,800,400.0,4394.213275394139,False,False
214,00_detergent,01_detergent,1,3,False,800,400.0,1072.6020173585507,False,False
215,09_chocolate,singleton,1,0,,800,,2052.388285465082,False,
216,08_chocolate,singleton,1,0,,800,,695.9327271334947,False,
217,04_chocolate,singleton,3,0,,800,,1385.466998580006,False,
218,00_chocolate,05_chocolate,1,1,True,800,400.0,686.3891630551987,False,True
219,08_chocolate,singleton,2,0,,800,,3467.098601599387,False,
220,00_detergent,01_detergent,3,1,False,800,400.0,1062.31869029509,True,False
221,06_detergent,singleton,3,0,,800,,2553.6644764325365,False,
222,03_detergent,singleton,3,0,,800,,2419.8333863956914,False,
223,00_detergent,06_detergent,2,1,False,800,400.0,1339.4954041390226,False,False
224,09_chocolate,singleton,2,0,,800,,464.0378212173665,False,
225,06_chocolate,singleton,1,0,,800,,4525.686336948159,False,
226,09_chocolate,singleton,3,0,,800,,2041.5007995743965,False,
227,00_detergent,05_detergent,2,1,False,800,400.0,3000.4911898910455,False,False
228,04_detergent,singleton,2,0,,800,,1548.963815335503,False,
229,08_detergent,singleton,2,0,,800,,2662.107556188411,False,
230,08_chocolate,singleton,3,0,,800,,2682.9929378311476,False,
231,00_chocolate,03_chocolate,2,3,False,800,400.0,3881.147522852007,False,False
232,06_detergent,singleton,2,0,,800,,3922.6381086789324,True,
233,01_detergent,singleton,3,0,,800,,4881.344230415077,False,
234,00_chocolate,04_chocolate,3,3,True,800,400.0,443.16974581035936,False,False
235,06_detergent,singleton,3,0,,800,,2099.000689941511,False,
236,03_detergent,singleton,2,0,,800,,4488.387417407512,False,
237,00_chocolate,02_chocolate,1,2,False,800,400.0,3747.226461092487,False,True
238,00_detergent,02_detergent,3,2,False,800,400.0,808.6050307341393,False,False
239,03_detergent,singleton,2,0,,800,,2203.971106295973,False,
240,00_chocolate,02_chocolate,1,3,False,800,400.0,1974.1174861375782,False,False
241,00_detergent,04_detergent,1,1,True,800,400.0,4803.838804689959,False,False
242,03_detergent,singleton,2,0,,800,,4628.121648106376,False,
243,03_chocolate,singleton,3,0,,800,,4931.745725006248,False,
244,00_chocolate,02_chocolate,2,3,False,800,400.0,4415.92550022883,False,True
245,05_chocolate,singleton,3,0,,800,,2330.323772978305,False,
246,09_detergent,singleton,2,0,,800,,3612.0846997189237,False,
247,07_chocolate,singleton,3,0,,800,,4033.661305504643,False,
248,08_detergent,singleton,3,0,,800,,2196.7356370285765,False,
249,03_detergent,singleton,3,0,,800,,1580.297789540646,False,
250,00_detergent,09_detergent,2,2,True,800,400.0,3023.9435874758647,False,False
251,00_chocolate,07_chocolate,2,2,True,800,400.0,1303.7524239128509,False,False
252,03_chocolate,singleton,3,0,,800,,1230.843072832025,False,
253,00_chocolate,01_chocolate,1,1,True,800,400.0,4588.820232671735,False,False
254,02_detergent,singleton,2,0,,800,,3687.75176124536,False,
255,00_chocolate,09_chocolate,2,1,False,800,400.0,2523.53362291571,False,True
256,03_detergent,singleton,2,0,,800,,4592.40858411306,False,
257,03_chocolate,singleton,2,0,,800,,3636.0078840744254,False,
258,02_chocolate,singleton,2,0,,800,,2299.337466286031,False,
259,00_detergent,02_detergent,1,1,True,800,400.0,3126.1054949110703,False,False
260,00_chocolate,06_chocolate,3,1,False,800,400.0,2305.7696361015624,False,False
261,00_chocolate,05_chocolate,2,2,True,800,400.0,4069.3806064255546,False,False
262,00_chocolate,01_chocolate,1,2,False,800,400.0,1235.5901356060388,False,False
263,01_detergent,singleton,1,0,,800,,1778.1191938525697,False,
264,03_chocolate,singleton,2,0,,800,,848.4465937018175,False,
265,09_chocolate,singleton,2,0,,800,,2161.167614279726,False,
266,00_detergent,05_detergent,1,2,False,800,400.0,768.6969054576041,False,False
267,01_chocolate,singleton,2,0,,800,,4446.309967852201,False,
268,07_chocolate,singleton,3,0,,800,,2717.838122477388,False,
269,06_detergent,singleton,2,0,,800,,4580.608217534384,False,
270,00_chocolate,08_chocolate,3,1,False,800,400.0,1300.26257296023,False,False
271,00_detergent,01_detergent,3,2,False,800,400.0,4929.351364872022,False,False
272,00_detergent,05_detergent,2,1,False,800,400.0,2362.17493741813,False,True
273,06_detergent,singleton,1,0,,800,,3548.3891518832797,True,
274,02_chocolate,singleton,2,0,,800,,4213.6245924613395,True,
275,04_detergent,singleton,2,0,,800,,4607.482067468515,False,
276,05_detergent,singleton,3,0,,800,,1683.3474639078659,False,
277,04_chocolate,singleton,1,0,,800,,2966.292108118398,False,
278,07_detergent,singleton,3,0,,800,,894.3715152485834,False,
279,00_chocolate,01_chocolate,1,2,False,800,400.0,1152.8193480105033,False,False
280,00_chocolate,01_chocolate,2,1,False,800,400.0,1701.2528974343195,False,False
281,00_detergent,05_detergent,3,2,False,800,400.0,2582.473017666828,False,False
282,09_chocolate,singleton,1,0,,800,,2327.092290956871,False,
283,00_detergent,09_detergent,2,2,True,800,400.0,2642.0448356084075,False,False
284,03_chocolate,singleton,1,0,,800,,1063.3292182821397,False,
285,00_detergent,06_detergent,3,3,True,800,400.0,3714.6924018998916,False,False
286,00_chocolate,07_chocolate,3,3,True,800,400.0,3028.9190561614278,False,False
287,00_detergent,05_detergent,1,2,False,800,400.0,3799.2355624324273,False,False
288,02_detergent,singleton,1,0,,800,,403.83752948203943,False,
289,00_detergent,07_detergent,1,3,False,800,400.0,2008.0720424405374,False,False
290,00_chocolate,09_chocolate,3,3,True,800,400.0,3182.275531280222,True,False
291,02_detergent,singleton,1,0,,800,,2733.538120354105,False,
292,00_chocolate,09_chocolate,1,3,False,800,400.0,2200.3761419931757,False,False
293,00_detergent,05_detergent,1,1,True,800,400.0,4304.886171859502,False,False
294,08_detergent,singleton,2,0,,800,,3020.218748574617,False,
295,09_chocolate,singleton,1,0,,800,,482.60886950078856,False,
296,00_chocolate,06_chocolate,3,1,False,800,400.0,4517.558112765788,False,False
297,00_chocolate,08_chocolate,1,3,False,800,400.0,4208.2503451021,False,False
298,07_detergent,singleton,1,0,,800,,2008.0720424405374,False,
299,00_detergent,01_detergent,2,2,True,800,400.0,2591.376366863831,False,False
300,00_chocolate,07_chocolate,1,3,False,800,400.0,1315.513992702482,False,False
301,00_chocolate,03_chocolate,3,1,False,800,400.0,3846.6019246766923,False,True
302,06_chocolate,singleton,1,0,,800,,4007.265192579469,False,
303,05_detergent,singleton,1,0,,800,,1872.507662279304,False,
304,00_chocolate,09_chocolate,3,2,False,800,400.0,2516.644246118321,False,False
305,09_detergent,singleton,1,0,,800,,2619.7045900181233,False,
306,00_detergent,02_detergent,3,1,False,800,400.0,1848.9466770823028,False,False
307,00_detergent,05_detergent,2,2,True,800,400.0,2145.792589563741,False,False
308,00_chocolate,01_chocolate,2,1,False,800,400.0,4446.309967852201,False,False
309,00_detergent,01_detergent,3,2,False,800,400.0,3871.5312008931073,False,False
310,08_chocolate,singleton,1,0,,800,,2656.9569180108356,False,
311,03_chocolate,singleton,3,0,,800,,4163.479374617471,False,
312,00_detergent,04_detergent,2,2,True,800,400.0,2614.044457405954,False,False
313,07_detergent,singleton,1,0,,800,,1265.109280729756,False,
314,00_chocolate,08_chocolate,3,2,False,800,400.0,3346.832302205307,False,False
315,09_detergent,singleton,1,0,,800,,2529.9021353269604,False,
316,00_detergent,04_detergent,3,1,False,800,400.0,3597.912953578094,False,False
317,04_detergent,singleton,2,0,,800,,1693.407943253904,True,
318,09_detergent,singleton,3,0,,800,,3775.7086105791714,False,
319,07_detergent,singleton,2,0,,800,,2735.249643521791,False,
320,07_detergent,singleton,2,0,,800,,3557.991617183535,False,
321,09_detergent,singleton,3,0,,800,,583.7288650794242,False,
322,06_chocolate,singleton,2,0,,800,,4435.54867748826,False,
323,00_detergent,04_detergent,3,1,False,800,400.0,737.6726635614368,False,False
324,00_chocolate,03_chocolate,1,2,False,800,400.0,2027.9028820178396,False,False
325,00_detergent,02_detergent,1,3,False,800,400.0,4513.8562343391495,False,True
326,00_chocolate,03_chocolate,3,3,True,800,400.0,878.0508608897137,False,False
327,06_detergent,singleton,2,0,,800,,1339.4954041390226,False,
328,00_chocolate,06_chocolate,2,2,True,800,400.0,1269.2491492139889,False,True
329,00_detergent,06_detergent,1,2,False,800,400.0,3844.8702630525777,True,False
330,09_detergent,singleton,2,0,,800,,3960.850853499676,False,
331,09_chocolate,singleton,2,0,,800,,4787.262428746207,False,
332,05_chocolate,singleton,2,0,,800,,2120.295521109101,False,
333,03_chocolate,singleton,1,0,,800,,2180.958442950918,False,
334,00_detergent,03_detergent,1,2,False,800,400.0,4820.501030583691,False,False
335,08_chocolate,singleton,2,0,,800,,4872.1644252861715,False,
336,00_chocolate,05_chocolate,3,1,False,800,400.0,2330.323772978305,False,False
337,06_chocolate,singleton,1,0,,800,,3925.067216668429,False,
338,02_chocolate,singleton,2,0,,800,,4930.125452026203,False,
339,00_detergent,07_detergent,2,1,False,800,400.0,4968.696243401842,True,False
340,08_chocolate,singleton,2,0,,800,,4597.4473381239,False,
341,05_detergent,singleton,1,0,,800,,4557.892887963127,False,
342,00_chocolate,08_chocolate,1,1,True,800,400.0,2656.9569180108356,False,False
343,00_chocolate,08_chocolate,1,3,False,800,400.0,695.9327271334947,False,False
344,00_chocolate,01_chocolate,3,2,False,800,400.0,1713.2414612549067,False,False
345,08_detergent,singleton,3,0,,800,,1998.7038397899912,False,
346,07_detergent,singleton,2,0,,800,,2261.6314038494866,False,
347,00_chocolate,06_chocolate,1,3,False,800,400.0,3925.067216668429,False,False
348,00_chocolate,07_chocolate,3,3,True,800,400.0,2956.6678758766307,False,False
349,00_detergent,02_detergent,3,3,True,800,400.0,3611.074760183913,False,True
350,00_detergent,05_detergent,1,2,False,800,400.0,4557.892887963127,False,False
351,00_chocolate,04_chocolate,2,3,False,800,400.0,1922.1065454379095,False,False
352,00_chocolate,07_chocolate,2,2,True,800,400.0,1626.624815716276,False,False
353,00_detergent,06_detergent,2,2,True,800,400.0,2953.902530373043,True,False
354,04_detergent,singleton,3,0,,800,,2994.0456438632896,False,
355,02_chocolate,singleton,1,0,,800,,2711.5408071994875,False,
356,02_chocolate,singleton,1,0,,800,,4045.0035542789324,False,
357,00_detergent,06_detergent,1,3,False,800,400.0,1991.90295064143,False,False
358,01_chocolate,singleton,2,0,,800,,969.5024273740635,False,
359,09_detergent,singleton,2,0,,800,,937.0908794605452,False,
360,03_chocolate,singleton,1,0,,800,,4344.694078856097,False,
361,07_chocolate,singleton,2,0,,800,,4271.306063920336,False,
362,00_chocolate,01_chocolate,1,3,False,800,400.0,1945.925267598823,True,False
363,00_chocolate,07_chocolate,1,1,True,800,400.0,642.118522918551,False,False
364,00_chocolate,01_chocolate,2,2,True,800,400.0,4277.476742315193,False,False
365,00_chocolate,06_chocolate,3,2,False,800,400.0,966.596720684893,False,False
366,00_chocolate,02_chocolate,3,1,False,800,400.0,4206.537813144911,False,False
367,08_chocolate,singleton,3,0,,800,,753.1109676669843,True,
368,01_chocolate,singleton,1,0,,800,,1152.8193480105033,False,
369,03_detergent,singleton,2,0,,800,,1789.2533925499317,True,
370,00_detergent,02_detergent,1,2,False,800,400.0,4687.824344117018,False,False
371,00_chocolate,02_chocolate,3,2,False,800,400.0,2350.701103656389,False,False
372,00_detergent,01_detergent,3,1,False,800,400.0,4881.344230415077,False,True
373,00_detergent,08_detergent,3,1,False,800,400.0,2196.7356370285765,False,False
374,00_detergent,04_detergent,3,2,False,800,400.0,1747.906366349857,False,False
375,00_chocolate,08_chocolate,2,2,True,800,400.0,4872.1644252861715,False,False
376,00_chocolate,03_chocolate,1,3,False,800,400.0,2180.958442950918,False,False
377,00_detergent,08_detergent,2,3,False,800,400.0,1476.5866957917483,False,False
378,00_chocolate,07_chocolate,1,3,False,800,400.0,3317.2796969155115,False,True
379,04_chocolate,singleton,2,0,,800,,4191.677831317311,False,
380,00_chocolate,09_chocolate,2,2,True,800,400.0,2523.4359433404666,False,False
381,00_detergent,08_detergent,3,3,True,800,400.0,409.7756231665771,False,False
382,03_chocolate,singleton,1,0,,800,,4546.01622891519,False,
383,00_chocolate,04_chocolate,3,3,True,800,400.0,4073.2775714240274,True,False
384,00_detergent,03_detergent,2,2,True,800,400.0,4592.40858411306,False,False
385,00_chocolate,06_chocolate,1,2,False,800,400.0,4391.330754284492,False,False
386,07_detergent,singleton,3,0,,800,,4784.180152577935,True,
